date,content,hashtags,like_count,rt_count,followers_count,isVerified,language,coordinates,place,source,cleaned_content,Class
2023-02-20 21:54:43+00:00,"Few days after #earthquake contributed to get him out of the (#Arab) cold, #Syria’s #Assad flies for mini-#Gulf tour (https://t.co/EzsKYvbCz1):  #Oman first; possibly #UAE then. https://t.co/9VkQ3IqAUV","['earthquake', 'Arab', 'Syria', 'Assad', 'Gulf', 'Oman', 'UAE']",5,1,20503,False,en,,,Twitter for iPhone,day earthquak contribut get arab cold syria assad fli minigulf tour oman first possibl uae,Survivor stories
2023-02-20 21:54:19+00:00,🔔#Earthquake (#deprem) M2.6 occurred 18 km SW of #İskenderun (#Turkey) 10 min ago (local time 00:44:23). More info at: 📱https://t.co/LBaVNedgF9 🌐https://t.co/1R1EhCGZed 🖥https://t.co/rq847yQK3l https://t.co/PdrzVzZBiB,"['Earthquake', 'deprem', 'İskenderun', 'Turkey']",5,1,289324,True,en,"Coordinates(longitude=36.07, latitude=36.45)","Place(fullName='İskenderun, Hatay', name='İskenderun', type='admin', country='Turkey', countryCode='TR')",EMSC Felt earthquakes,earthquak deprem occur km sw skenderun turkey min ago local time info,Casualty reports
2023-02-20 21:53:51+00:00,Turkey is exposed to frequent and devastating earthquakes. Understanding Turkey's tectonic setting and seismic activity: Looking at the history and risks of earthquakes in the area. https://t.co/ODcPlMstDS #earthquake #turkey,"['earthquake', 'turkey']",1,0,4,False,en,,,Twitter Web App,turkey expos frequent devast earthquak understand turkey tecton set seismic activ look histori risk earthquak area earthquak turkey,Help
2023-02-20 21:53:43+00:00,"Pray for turkey, another #earthquake #6.4  #Turkey #earthquake #Pakistan","['earthquake', 'Turkey', 'earthquake', 'Pakistan']",0,0,206,False,en,,,Twitter for Android,pray turkey anoth earthquak turkey earthquak pakistan,Uncategorized
2023-02-20 21:53:37+00:00,#Earthquake (#deprem) M2.6 strikes 18 km SW of #İskenderun (#Turkey) 9 min ago. More info: https://t.co/tyfeC4C0PB,"['Earthquake', 'deprem', 'İskenderun', 'Turkey']",2,1,46223,False,en,,,emsc-csem,earthquak deprem strike km sw skenderun turkey min ago info,Casualty reports
2023-02-20 21:53:31+00:00,#BREAKING 🚨 Mass casualty event in #Bedford #Ohio at metals manufacturing plant. multiple explosions and multiple victims .   #News #earthquake #Turkey #USA #Ukraine #Russia https://t.co/gdbE5dbAoe,"['BREAKING', 'Bedford', 'Ohio', 'News', 'earthquake', 'Turkey', 'USA', 'Ukraine', 'Russia']",3,1,1857,False,en,,,Twitter for Android,break mass casualti event bedford ohio metal manufactur plant multipl explos multipl victim news earthquak turkey usa ukrain russia,Casualty reports
2023-02-20 21:53:07+00:00,Breaking News: Another report showing that a 6.4 magnitude #earthquake just hit Southern #Turkey near #Hatay. Very very sad for a country that hasn’t even gotten over what happened a few weeks ago. God please protect the people of Turkey and everyone around the world.,"['earthquake', 'Turkey', 'Hatay']",1,0,55,False,en,,,Twitter for iPhone,break news anoth report show magnitud earthquak hit southern turkey near hatay sad countri hasnt even gotten happen week ago god pleas protect peopl turkey everyon around world,Uncategorized
2023-02-20 21:52:24+00:00,Keep #Turkey &amp; #Syria in your prayers. SubhanaAllah can't believe Turkey and Syria have been hit by another earthquake 6.4 magnitude . Allah make it easy for the residents 😔 #earthquake https://t.co/EGKdSfuQyC,"['Turkey', 'Syria', 'earthquake']",1,0,3657,False,en,,,Twitter for Android,keep turkey amp syria prayer subhanaallah cant believ turkey syria hit anoth earthquak magnitud allah make easi resid earthquak,Help
2023-02-20 21:51:57+00:00,"BREAKING ‼️ An Earthquake with a magnitude of 6.4 has occurred in the last hour at the Turkey-Syria border,  also a Tsunami warning for the countries surrounding the Mediterranean, including Lebanon.  #Lebanon #Syria #Turkey #Earthquake","['Lebanon', 'Syria', 'Turkey', 'Earthquake']",6,1,1744,False,en,,,Twitter for Android,break earthquak magnitud occur last hour turkeysyria border also tsunami warn countri surround mediterranean includ lebanon lebanon syria turkey earthquak,Casualty reports
2023-02-20 21:51:54+00:00,Panic as another earthquake hits Turkey-Syria border. Many more people have now been trapped under the rubble. #muslim #earthquake #turkey #syria #islam #charity https://t.co/2qjfMcfomL,"['muslim', 'earthquake', 'turkey', 'syria', 'islam', 'charity']",3,1,52,False,en,,,Twitter for iPhone,panic anoth earthquak hit turkeysyria border mani peopl trap rubbl muslim earthquak turkey syria islam chariti,Uncategorized
2023-02-20 21:50:38+00:00,Help for #Turkey and #Syria: Earthquake survivors  Link: https://t.co/Bc4aE5Unw0   #earthquake #disasterrelief,"['Turkey', 'Syria', 'earthquake', 'disasterrelief']",0,0,2114,False,en,,,Twitter for Android,help turkey syria earthquak survivor link earthquak disasterrelief,Help
2023-02-20 21:50:18+00:00,"Terrifying moment captured by CCTV camera showing the impact of the powerful 6.4-magnitude earthquake in Idlib, Syria. #syriaearthquake #turkey #earthquake #syria #turkeyearthquake #middleeast #donate https://t.co/XWfipEPpBV","['syriaearthquake', 'turkey', 'earthquake', 'syria', 'turkeyearthquake', 'middleeast', 'donate']",4,1,52,False,en,,,Twitter for iPhone,terrifi moment captur cctv camera show impact power magnitud earthquak idlib syria syriaearthquak turkey earthquak syria turkeyearthquak middleeast donat,Survivor stories
2023-02-20 21:48:58+00:00,"🔴 Watch 🎥|| A video documented the moment of the earthquake that hit #Turkey two hours ago strongly 6.4 on the Richter scale in #Hatay region  This may be the clearest depiction of the manner and effect of an #earthquake on Earth, there was no #earthquake before #PalYouth https://t.co/JG1goG2NVP","['Turkey', 'Hatay', 'earthquake', 'earthquake', 'PalYouth']",5,8,2909,False,en,,,Twitter for Android,watch video document moment earthquak hit turkey two hour ago strongli richter scale hatay region may clearest depict manner effect earthquak earth earthquak palyouth,Humanitarian aid
2023-02-20 21:48:34+00:00,“#Idlib is like dead. No lights. No power (because comes from Turkey). No internet (because no power). People are in the streets.”   A message I received about an hour ago. #Syria #SyriaNeedsHelp #earthquake #deprem,"['Idlib', 'Syria', 'SyriaNeedsHelp', 'earthquake', 'deprem']",4,2,1167,False,en,,,Twitter for iPhone,idlib like dead light power come turkey internet power peopl street messag receiv hour ago syria syrianeedshelp earthquak deprem,Help
2023-02-20 21:48:26+00:00,Earthquake In Syria  Footage of #earthquake moments just before and as it started to quake the ground in Syria 🇸🇾  #SyriaTurkeyEarthquake #EARTHQUAKE #Syria #NEWS #turkeyearthquake2023 https://t.co/8sIU2dl6H8,"['earthquake', 'SyriaTurkeyEarthquake', 'EARTHQUAKE', 'Syria', 'NEWS', 'turkeyearthquake2023']",3,3,2035,False,en,,,Twitter for iPhone,earthquak syria footag earthquak moment start quak ground syria syriaturkeyearthquak earthquak syria news turkeyearthquak,Uncategorized
2023-02-20 21:47:37+00:00,"‼️Unfortunately, today new M6.4 #TurkeyEarthquake left 3 dead &amp; people trapped under rubble in #Hatay. Interior Minister S. Soylu also said 213 people had been injured. #turkeyearthquake2023 #earthquake #GlobalCrisis #earthquakeinturkey #turkiy #Turkey  🔴https://t.co/6ufSjgauF2 https://t.co/kNexMS0zbp","['TurkeyEarthquake', 'Hatay', 'turkeyearthquake2023', 'earthquake', 'GlobalCrisis', 'earthquakeinturkey', 'turkiy', 'Turkey']",70,48,8677,False,en,,,Twitter Web App,unfortun today new turkeyearthquak left dead amp peopl trap rubbl hatay interior minist soylu also said peopl injur turkeyearthquak earthquak globalcrisi earthquakeinturkey turkiy turkey,Help
2023-02-20 21:47:17+00:00,#Earthquake (#deprem) M3.2 strikes 26 km S of #Göksun (#Turkey) 7 min ago. More info: https://t.co/vmjHbU0qrh,"['Earthquake', 'deprem', 'Göksun', 'Turkey']",2,1,46223,False,en,,,emsc-csem,earthquak deprem strike km gksun turkey min ago info,Uncategorized
2023-02-20 21:44:50+00:00,#BREAKING #TURKIYE #TURQUIA #TURQUIE #TURKEY  🔴TURKIYE :#VIDEO MOMENT WHEN ANOTHER POWERFUL EARTHQUAKE - MAGNITUDE 6.4 - HIT HATAY CITY NEAR TURKİYE-SYRIA BORDER THIS EVENING! 💔  Felt in Syria also.   #BreakingNews #UltimaHora #Hatay  #Earthquake #Sismo #Terremoto #Deprem https://t.co/nWL1NoBfhm,"['BREAKING', 'TURKIYE', 'TURQUIA', 'TURQUIE', 'TURKEY', 'VIDEO', 'BreakingNews', 'UltimaHora', 'Hatay', 'Earthquake', 'Sismo', 'Terremoto', 'Deprem']",49,29,3904,False,en,,,Twitter for Android,break turkiy turquia turqui turkey turkiy video moment anoth power earthquak magnitud hit hatay citi near turkyesyria border even felt syria also breakingnew ultimahora hatay earthquak sismo terremoto deprem,Infrastructure damage
2023-02-20 21:44:24+00:00,"Powerful new #earthquake hits #Turkey, trapping several under rubble  #turkeyearthquake2023 #Syria   https://t.co/MmPDhPkg0G via @AlMonitor","['earthquake', 'Turkey', 'turkeyearthquake2023', 'Syria']",0,0,20,False,en,,,Twitter for Android,power new earthquak hit turkey trap sever rubbl turkeyearthquak syria via,Infrastructure damage
2023-02-20 21:44:02+00:00,"#earthquake in the #city of #Hatay, #Turkey from the view of the camera inside the car  #earthquake #deprem  #hataydeprem https://t.co/Tif7iZvjNF","['earthquake', 'city', 'Hatay', 'Turkey', 'earthquake', 'deprem', 'hataydeprem']",4,0,228,False,en,,,Twitter for Android,earthquak citi hatay turkey view camera insid car earthquak deprem hataydeprem,Prayer and condolences
2023-02-20 21:43:43+00:00,"A 6.4 earthquake has hit NW Syria &amp; Turkey this morning. Now more than ever, families need your help.   Click here to donate: https://t.co/B1W7qphamp  #earthquake #syria #turkey https://t.co/lXY9RbZp9v","['earthquake', 'syria', 'turkey']",0,0,228,False,en,,,Twitter Web App,earthquak hit nw syria amp turkey morn ever famili need help click donat earthquak syria turkey,Help
2023-02-20 21:43:34+00:00,"🚨 BREAKING NEWS! Two more earthquakes hit Turkey‼️  The death toll is already over 46,000 in #Turkey and #Syria from the magnitude 7.8 #earthquake that hit two weeks ago. Several after shocks followed. And now today a 6.3 quake hit. Please help!  https://t.co/lHHeZYc4A8  #urgent https://t.co/1uvnAc8Ew5","['Turkey', 'Syria', 'earthquake', 'urgent']",0,3,232,False,en,,,Twitter for iPhone,break news two earthquak hit turkey death toll alreadi turkey syria magnitud earthquak hit two week ago sever shock follow today quak hit pleas help urgent,Help
2023-02-20 21:43:19+00:00,A soldier gives his boots to a man who had to leave his house without shoes in a panic during the first earthquake on February 6 💜💪🏼 #TurkeyEarthquake #Turkey #Turquia #earthquaketurkey #TurkeyQuake #earthquake #turkeyearthquake2023 https://t.co/c55e9Oln9H,"['TurkeyEarthquake', 'Turkey', 'Turquia', 'earthquaketurkey', 'TurkeyQuake', 'earthquake', 'turkeyearthquake2023']",1,0,479,False,en,,,Twitter for iPhone,soldier give boot man leav hous without shoe panic first earthquak februari turkeyearthquak turkey turquia earthquaketurkey turkeyquak earthquak turkeyearthquak,News
2023-02-20 21:42:57+00:00,"A new 6.4 magnitude #earthquake on Monday killed three people and injured more than 200 in parts of #Turkey. More buildings collapsed, trapping some people, while scores of injuries were recorded in neighboring #Syria too. https://t.co/S8NpsSPCL6","['earthquake', 'Turkey', 'Syria']",0,0,1415,False,en,,,Twitter Web App,new magnitud earthquak monday kill three peopl injur part turkey build collaps trap peopl score injuri record neighbor syria,Infrastructure damage
2023-02-20 21:42:55+00:00,"https://t.co/m0RhY21LHK  Turkey rocked by 6.3 magnitude quake 2 weeks after temblors killed more than 41,000: Live updates  #turkey #Turkey_earthquake #TurkeyEarthquake #TurkeyNews #earthquake #earthquakeinturkey #EarthquakeInTurkiye #worldnews #breaking #breakingnews","['turkey', 'Turkey_earthquake', 'TurkeyEarthquake', 'TurkeyNews', 'earthquake', 'earthquakeinturkey', 'EarthquakeInTurkiye', 'worldnews', 'breaking', 'breakingnews']",1,0,813,False,en,,,Twitter for iPhone,turkey rock magnitud quak week temblor kill live updat turkey turkeyearthquak turkeyearthquak turkeynew earthquak earthquakeinturkey earthquakeinturkiy worldnew break breakingnew,News
2023-02-20 21:41:56+00:00,Another earthquake hit turkey😞 May Allah give strength to turkey people who effect 🥺 #turkeyearthquake2023 #TurkeyEarthquake #Turkey #earthquake #6.4 #magnitude #MayAllah #Allah https://t.co/rXBU5Ckmr1,"['turkeyearthquake2023', 'TurkeyEarthquake', 'Turkey', 'earthquake', 'magnitude', 'MayAllah', 'Allah']",2,0,1,False,en,,,Twitter for Android,anoth earthquak hit turkey may allah give strength turkey peopl effect turkeyearthquak turkeyearthquak turkey earthquak magnitud mayallah allah,Uncategorized
2023-02-20 21:41:25+00:00,#Earthquake (#deprem) M2.6 strikes 25 km S of #Kahramanmaraş (#Turkey) 30 min ago. More info: https://t.co/PRAlZUh1Fj,"['Earthquake', 'deprem', 'Kahramanmaraş', 'Turkey']",3,1,46223,False,en,,,emsc-csem,earthquak deprem strike km kahramanmara turkey min ago info,Uncategorized
2023-02-20 21:40:46+00:00,Prayers for all of those in 🇹🇷 as another 6.4 magnitude quake has now struck. ❤️🙏  #turkeyearthquake2023 #earthquake #turkeyearthquake2023 #Turkey https://t.co/mAsIRZcNUU,"['turkeyearthquake2023', 'earthquake', 'turkeyearthquake2023', 'Turkey']",2,0,154,False,en,,,Twitter for iPhone,prayer anoth magnitud quak struck turkeyearthquak earthquak turkeyearthquak turkey,Prayer and condolences
2023-02-20 21:40:37+00:00,"#Dashcam footage captures moment fresh #earthquake hits #Turkey. A camera mounted in a car in the Hatay region of Turkey captured the moment a new powerful earthquake hit the region, devastated by twin earthquakes two weeks ago.  The Guardian 20 02 23 #Turkey, #Earthquake, #Hatay https://t.co/gsKKYCeYJs","['Dashcam', 'earthquake', 'Turkey', 'Turkey', 'Earthquake', 'Hatay']",0,0,310,False,en,,,Twitter Web App,dashcam footag captur moment fresh earthquak hit turkey camera mount car hatay region turkey captur moment new power earthquak hit region devast twin earthquak two week ago guardian turkey earthquak hatay,Infrastructure damage
2023-02-20 21:39:27+00:00,You can see here the strength of tonight's 6.4 #earthquake in #Hatay #Turkey #Turkiye https://t.co/jk1xLSB3iD,"['earthquake', 'Hatay', 'Turkey', 'Turkiye']",1,1,11,False,en,,,Twitter for Android,see strength tonight earthquak hatay turkey turkiy,Survivor stories
2023-02-20 21:38:46+00:00,🔔#Earthquake (#deprem) M4.0 occurred 17 km E of #Göksun (#Turkey) 4 min ago (local time 00:34:51). More info at: 📱https://t.co/LBaVNedgF9 🌐https://t.co/Itkb8qaWCA 🖥https://t.co/UmSajMd8XP https://t.co/5aP6N67myX,"['Earthquake', 'deprem', 'Göksun', 'Turkey']",18,2,289324,True,en,"Coordinates(longitude=36.69, latitude=38.02)","Place(fullName='Göksun, Kahramanmaraş', name='Göksun', type='admin', country='Turkey', countryCode='TR')",EMSC Felt earthquakes,earthquak deprem occur km e gksun turkey min ago local time info,Uncategorized
2023-02-20 21:37:36+00:00,God would see you all through..Let's all pray for #Turkey #earthquake https://t.co/ZoPArPHVNt,"['Turkey', 'earthquake']",0,0,220,False,en,,,Twitter for Android,god would see throughlet pray turkey earthquak,Survivor stories
2023-02-20 21:37:23+00:00,#Earthquake (#deprem) M4.0 strikes 49 km SW of #Elbistan (#Turkey) 2 min ago. More info: https://t.co/rSZsRC5oUO,"['Earthquake', 'deprem', 'Elbistan', 'Turkey']",3,1,46223,False,en,,,emsc-csem,earthquak deprem strike km sw elbistan turkey min ago info,Uncategorized
2023-02-20 21:36:48+00:00,"#Turkey:6.4-magnitude #earthquake and a second measuring 5.8 have hit the province of #Hatay,a place seriously devastated by the earthquake of 2 weeks ago. At least 3 people were killed and 213 wounded. https://t.co/OCb53vtkAE #turkeyearthquake2023 #TurkeyEarthquake","['Turkey', 'earthquake', 'Hatay', 'turkeyearthquake2023', 'TurkeyEarthquake']",0,0,104,False,en,,,Twitter Web App,turkeymagnitud earthquak second measur hit provinc hataya place serious devast earthquak week ago least peopl kill wound turkeyearthquak turkeyearthquak,Casualty reports
2023-02-20 21:36:10+00:00,May the Almighty protect the people in the region. Ameen Ya Allah have mercy on us. #Turkey #Syria #earthquake,"['Turkey', 'Syria', 'earthquake']",0,0,85,False,en,,,Twitter Web App,may almighti protect peopl region ameen ya allah merci us turkey syria earthquak,Infrastructure damage
2023-02-20 21:36:06+00:00,#Earthquake (#deprem) M2.7 strikes 29 km S of #İskenderun (#Turkey) 6 min ago. More info: https://t.co/xooGHrs2AJ,"['Earthquake', 'deprem', 'İskenderun', 'Turkey']",3,1,46223,False,en,,,emsc-csem,earthquak deprem strike km skenderun turkey min ago info,Casualty reports
2023-02-20 21:36:04+00:00,"Let us come together for humanity sake and render help to the people of #Turkey affected by the #earthquake   @TheDAOLabs  says no matter your color, continent, religion or belief this is the time to show love and cater for the affected nations  #SeninleyizTürkiye  #Hatay #LABOR https://t.co/fUhh8HFd02","['Turkey', 'earthquake', 'SeninleyizTürkiye', 'Hatay', 'LABOR']",16,4,223,False,en,,,Twitter Web App,let us come togeth human sake render help peopl turkey affect earthquak say matter color contin religion belief time show love cater affect nation seninleyiztrkiy hatay labor,Help
2023-02-20 21:35:41+00:00,May Allah Have Mercy Upon #Turkey Ya Allah Help Our Brothers and Sisters that are suffering from this kind of disaster.  #earthquake  #turkeyearthquake2023 https://t.co/Ga0o6ZUjhV,"['Turkey', 'earthquake', 'turkeyearthquake2023']",2,1,254,False,en,,,Twitter for Android,may allah merci upon turkey ya allah help brother sister suffer kind disast earthquak turkeyearthquak,Help
2023-02-20 21:34:11+00:00,Another #earthquake in #Turkey. Same area. #OMG!  How terrifying for those people and #animals! 💔🙏  https://t.co/iUy4ePFNAp,"['earthquake', 'Turkey', 'OMG', 'animals']",0,0,32,False,en,,,Twitter Web App,anoth earthquak turkey area omg terrifi peopl anim,Uncategorized
2023-02-20 21:33:49+00:00,BBC: New #Turkey #earthquake leaves three dead and people trapped under rubble in Hatay,"['Turkey', 'earthquake']",2,1,266,False,en,,,Twitter for Android,bbc new turkey earthquak leav three dead peopl trap rubbl hatay,Uncategorized
2023-02-20 21:33:30+00:00,#BREAKING #Dashcam captures moment 6.4 #earthquake hits in #Hatay #Turkey @Telemundo51 #BreakingNews #caughtoncamera https://t.co/gg97jorUjI https://t.co/sBpfd0kNUy,"['BREAKING', 'Dashcam', 'earthquake', 'Hatay', 'Turkey', 'BreakingNews', 'caughtoncamera']",1,0,1476,False,en,,,Twitter Web App,break dashcam captur moment earthquak hit hatay turkey breakingnew caughtoncamera,Infrastructure damage
2023-02-20 21:33:24+00:00,May Allah save people. Another #Earthquake in #Turkey today.  https://t.co/aIpkI7TO4S,"['Earthquake', 'Turkey']",0,0,7102,False,en,,,Twitter for iPhone,may allah save peopl anoth earthquak turkey today,Uncategorized
2023-02-20 21:33:10+00:00,Prayers for all of those in 🇹🇷 as another 6.4 magnitude quake has now struck. ❤️🙏  #turkeyearthquake2023 #earthquake #turkeyearthquake2023 #Turkey https://t.co/4JEIrgFgAa,"['turkeyearthquake2023', 'earthquake', 'turkeyearthquake2023', 'Turkey']",1,0,470,False,en,,,Twitter for iPhone,prayer anoth magnitud quak struck turkeyearthquak earthquak turkeyearthquak turkey,Prayer and condolences
2023-02-20 21:32:57+00:00,Another 6.4 Earthquake in Turkey ! #turkeyearthquake2023 #Turkey #earthquake https://t.co/A0HRgxGj5y,"['turkeyearthquake2023', 'Turkey', 'earthquake']",2,2,121,False,en,,,Twitter for Android,anoth earthquak turkey turkeyearthquak turkey earthquak,Uncategorized
2023-02-20 21:32:56+00:00,"US @CommerceGov’s Bureau of Industry and Security (BIS) announces it will expedite the processing of export license applications for items needed for #earthquake relief for non-govt orgs in #Syria, eg heavy equipment, shelter, portable generators.   https://t.co/lJbbJf8O1k","['earthquake', 'Syria']",0,0,234,False,en,,,Twitter for iPhone,us bureau industri secur bi announc expedit process export licens applic item need earthquak relief nongovt org syria eg heavi equip shelter portabl gener,Political response
2023-02-20 21:32:40+00:00,The moment of a new earthquake in #Turkey was captured by DVR cameras  #Live #earthquake https://t.co/9ko3XHraji,"['Turkey', 'Live', 'earthquake']",2,0,1660,True,en,,,Twitter for Android,moment new earthquak turkey captur dvr camera live earthquak,Survivor stories
2023-02-20 21:30:14+00:00,New strong #earthquake hit #Turkey and #Syria https://t.co/AHYnCdpjXZ,"['earthquake', 'Turkey', 'Syria']",2,0,648,False,en,,,Twitter for Android,new strong earthquak hit turkey syria,Uncategorized
2023-02-20 21:30:01+00:00,"WATCH, Terrifying moment of today’s earthquake in #Syria recorded on the camera  #Turkey #earthquake #deprem  #hataydeprem #artçı #hatay #syriaearthquake https://t.co/mwxBcD2pE4","['Syria', 'Turkey', 'earthquake', 'deprem', 'hataydeprem', 'artçı', 'hatay', 'syriaearthquake']",18,6,228,False,en,,,Twitter for Android,watch terrifi moment today earthquak syria record camera turkey earthquak deprem hataydeprem art hatay syriaearthquak,Uncategorized
2023-02-20 21:29:33+00:00,Another #earthquake in #Turkey …. https://t.co/CURgSB6DL1 https://t.co/d5tbQEIZf5,"['earthquake', 'Turkey']",0,0,1671,False,en,,,Twitter for iPhone,anoth earthquak turkey,Uncategorized
2023-02-20 21:29:30+00:00,#earthquake prayers ya Allah keep everyone safe InshaAllah #earthquake #Turkey  #TurkishEarthquake #comsatsuniversity #RomeoAndJulie #ImranKhan #ImranKhanArrest #PZvsQG #turkeyearthquake2023 https://t.co/0MfMgigTzc,"['earthquake', 'earthquake', 'Turkey', 'TurkishEarthquake', 'comsatsuniversity', 'RomeoAndJulie', 'ImranKhan', 'ImranKhanArrest', 'PZvsQG', 'turkeyearthquake2023']",0,0,150,False,en,,,Twitter for Android,earthquak prayer ya allah keep everyon safe inshaallah earthquak turkey turkishearthquak comsatsunivers romeoandjuli imrankhan imrankhanarrest pzvsqg turkeyearthquak,Help
2023-02-20 21:28:53+00:00,"""New #Turkey #earthquake leaves three dead and people trapped under rubble in #Hatay"" https://t.co/bLsRp7Ix40","['Turkey', 'earthquake', 'Hatay']",0,0,775,False,en,,,Twitter Web App,new turkey earthquak leav three dead peopl trap rubbl hatay,Uncategorized
2023-02-20 21:28:20+00:00,6.4 Earthquake in turkey. May ALLAH give them strength in this difficult time :( #earthquake #Turkey,"['earthquake', 'Turkey']",2,0,11,False,en,,,Twitter for Android,earthquak turkey may allah give strength difficult time earthquak turkey,Uncategorized
2023-02-20 21:28:00+00:00,"#Turkey-Syria #earthquake live updates: 3 dead, more than 200 hurt as 6.4, 5.8 magnitude earthquakes rattle Turkey, Syria https://t.co/VYruKOqKtk","['Turkey', 'earthquake']",0,0,5541,False,en,,,Twitter Web App,turkeysyria earthquak live updat dead hurt magnitud earthquak rattl turkey syria,Survivor stories
2023-02-20 21:27:38+00:00,The EU is a murderous #business and we face them directly with our slogan: #PeopleNotProfit ✊🏽  Help #Syria’s @SyriaCivilDef and stop talking for your #IRGCterrorists friends already❗️❗️❗️  #earthquake #disasterrelief #humanitarianaid #aid   #Kurdistan #FreeÖcalan #JinJiyanAzadî https://t.co/X2koHHr2Rd,"['business', 'PeopleNotProfit', 'Syria', 'IRGCterrorists', 'earthquake', 'disasterrelief', 'humanitarianaid', 'aid', 'Kurdistan', 'FreeÖcalan', 'JinJiyanAzadî']",0,0,1101,True,en,,,Twitter for iPad,eu murder busi face directli slogan peoplenotprofit help syria stop talk irgcterrorist friend alreadi earthquak disasterrelief humanitarianaid aid kurdistan freecalan jinjiyanazad,Help
2023-02-20 21:25:55+00:00,"🔴📸 Turkish geophysics Prof. Ahmet Ercan: ""Eastern Anatolia and Dead Sea fractures are enraged, everyone should sleep in container houses, cars and tents"" #Syria #Damascus #Palestine #Quds #Jerusalem #Lebanon #Beirut #earthquake  @ovgunaercan https://t.co/5peVQbYm7J","['Syria', 'Damascus', 'Palestine', 'Quds', 'Jerusalem', 'Lebanon', 'Beirut', 'earthquake']",14,5,69734,False,en,,,Twitter for Android,turkish geophys prof ahmet ercan eastern anatolia dead sea fractur enrag everyon sleep contain hous car tent syria damascu palestin qud jerusalem lebanon beirut earthquak,Emergency services
2023-02-20 21:25:34+00:00,another 6.4 ya Allah please forgive the Muslim ummah #Turkey #TurkeyEarthquake  #PSL08 #ImranKhan #ImranKhanForPakistan #ImranKhanArrest #BehindYouSkipper #earthquake #turkeyearthquake2023 https://t.co/HplWVsKM0F,"['Turkey', 'TurkeyEarthquake', 'PSL08', 'ImranKhan', 'ImranKhanForPakistan', 'ImranKhanArrest', 'BehindYouSkipper', 'earthquake', 'turkeyearthquake2023']",0,0,150,False,en,,,Twitter for Android,anoth ya allah pleas forgiv muslim ummah turkey turkeyearthquak psl imrankhan imrankhanforpakistan imrankhanarrest behindyouskipp earthquak turkeyearthquak,Humanitarian aid
2023-02-20 21:25:17+00:00,A video from #Turkey 🇹🇷 shows flashes in sky and the ground shaking as a new #earthquake hit the country and was captured on camera. 👀 https://t.co/WHr6xAAuiu,"['Turkey', 'earthquake']",7,6,23487,False,en,,,Twitter for iPhone,video turkey show flash sky ground shake new earthquak hit countri captur camera,Uncategorized
2023-02-20 21:24:43+00:00,Uk team reporting from #Turkey on the #earthquake that just hit the areas : https://t.co/st6MiOMnvS https://t.co/y56uBHgX2Y,"['Turkey', 'earthquake']",1,0,2484,False,en,,,Twitter for iPhone,uk team report turkey earthquak hit area,Uncategorized
2023-02-20 21:24:00+00:00,🔔#Earthquake (#deprem) M3.2 occurred 19 km NW of #Yayladağı (#Turkey) 7 min ago (local time 00:16:39). More info at: 📱https://t.co/LBaVNedgF9 🌐https://t.co/Vg5AY3MQlt 🖥https://t.co/TxUdYXIvPn https://t.co/KHpLFpqusm,"['Earthquake', 'deprem', 'Yayladağı', 'Turkey']",15,2,289325,True,en,"Coordinates(longitude=35.87, latitude=35.97)",,EMSC Felt earthquakes,earthquak deprem occur km nw yaylada turkey min ago local time info,Uncategorized
2023-02-20 21:23:23+00:00,#Earthquake (#deprem) M3.2 strikes 33 km SW of #Antioch (#Turkey) 7 min ago. More info: https://t.co/AdixkZ7RYZ,"['Earthquake', 'deprem', 'Antioch', 'Turkey']",2,1,46223,False,en,,,emsc-csem,earthquak deprem strike km sw antioch turkey min ago info,Uncategorized
2023-02-20 21:23:10+00:00,"@muftimenk May Allah keep them save..Don't think a lot.. you should present helping by any way, If even supplication. Our hearts with you. #Syria #Turkey. #earthquake","['Syria', 'Turkey', 'earthquake']",0,0,62,False,en,,,Twitter for Android,may allah keep savedont think lot present help way even supplic heart syria turkey earthquak,Help
2023-02-20 21:22:49+00:00,"Another 6.4 And now 5.8, Ya Allah Reham 🙏  #Turkey #earthquake","['Turkey', 'earthquake']",3,0,8897,False,en,,,Twitter for Android,anoth ya allah reham turkey earthquak,Uncategorized
2023-02-20 21:22:47+00:00,"When her father found her, she told him that  had left the house immediately after the earthquake occurred out of terror because she did not want to die under the rubble. #syria #Idlib #earthquake","['syria', 'Idlib', 'earthquake']",2,0,964,False,en,,,Twitter for iPhone,father found told left hous immedi earthquak occur terror want die rubbl syria idlib earthquak,Uncategorized
2023-02-20 21:22:33+00:00,Ya Allah! Rehem. Once again #syria and southern #türkiye hit by another #earthquake.  Freezing cold temperatures in the effected regions 💔 #deprem #DEPREMANI #hatay #TurkeyEarthquake,"['syria', 'türkiye', 'earthquake', 'deprem', 'DEPREMANI', 'hatay', 'TurkeyEarthquake']",0,0,111,False,en,,,Twitter for iPhone,ya allah rehem syria southern trkiy hit anoth earthquak freez cold temperatur effect region deprem depremani hatay turkeyearthquak,Uncategorized
2023-02-20 21:22:32+00:00,Another 6.4 💔#earthquake pray for #Turkey #turkeyearthquake2023 https://t.co/7KdCpW86c4,"['earthquake', 'Turkey', 'turkeyearthquake2023']",0,0,35,False,en,,,Twitter for Android,anoth earthquak pray turkey turkeyearthquak,Uncategorized
